keywords,keyword_theme,event,speaker(s),other_tags,speaker_occupation,views,comments,popularity_index,video,description,year_published,year_filmed,date_published,#_languages,duration_(min),TED_url,label,id,photo,Cluster,theme_centrality,theme_bridging,x_tsne,y_tsne,x_force_directed,y_force_directed
science|green|biodiversity|africa|animals|global issues,"science, biology, animals",TED2010,John Kasaona,,Conservationist,327406,86,-0.5,https://embed.ted.com/talks/john_kasaona_from_poachers_to_caretakers,"In his home of Namibia, John Kasaona is working on an innovative way to protect endangered animal species: giving nearby villagers (including former poachers) responsibility for caring for the animals. And it's working.",2010,2010,1275986880,23,15.77,https://www.ted.com/talks/john_kasaona_from_poachers_to_caretakers,John Kasaona: How poachers became caretakers,703,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/john_kasaona_how_poachers_became_caretakers.png,Cluster_2,0.4168143363584815,-0.3624356405969923,-5.623076438903809,-32.380104064941406,-0.17366166412830353,0.37439945340156555
engineering|economics|big problems|creativity|design|simplicity|motivation|behavioral economics|politics,"culture, business, technology",TEDSalon London 2010,Rory Sutherland,,Advertising guru,1056987,491,-0.16,https://embed.ted.com/talks/rory_sutherland_sweat_the_small_stuff,"It may seem that big problems require big solutions, but ad man Rory Sutherland says many flashy, expensive fixes are just obscuring better, simpler answers. To illustrate, he uses behavioral economics and hilarious examples.",2010,2010,1276074300,30,12.62,https://www.ted.com/talks/rory_sutherland_sweat_the_small_stuff,Rory Sutherland: Sweat the small stuff,704,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/rory_sutherland_sweat_the_small_stuff.png,Cluster_3,-1.017783417793777,-0.42686461057454,-17.555736541748047,-10.840413093566895,-0.28638148307800293,-0.14080840349197388
green|wind energy|economics|nuclear weapons|energy|mind|brand|debate|law|nuclear energy|environment|climate change|anthropocene,"business, global issues, technology",TED2010,Stewart Brand|Mark Z. Jacobson,ted brain trust,"Environmentalist, futurist",1294171,921,0.09,https://embed.ted.com/talks/debate_does_the_world_need_nuclear_energy,"Nuclear power: the energy crisis has even die-hard environmentalists reconsidering it. In this first-ever TED debate, Stewart Brand and Mark Z. Jacobson square off over the pros and cons. A discussion that'll make you think -- and might even change your mind.",2010,2010,1276161900,27,22.98,https://www.ted.com/talks/debate_does_the_world_need_nuclear_energy,Stewart Brand + Mark Z. Jacobson: Debate: Does the world need nuclear energy?,705,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/stewart_brand_mark_z_jacobson_debate_does_the_world_need_nuclear_energy.png,Cluster_1,-0.9735206076643158,-0.9436479043956101,31.194440841674805,-6.488600730895996,-0.11907458305358887,0.5628637075424194
history|architecture|future|innovation|music,"culture, business, technology",TED2010,David Byrne,,"Musician, artist, writer",1231159,149,-0.08,https://embed.ted.com/talks/david_byrne_how_architecture_helped_music_evolve,"As his career grew, David Byrne went from playing CBGB to Carnegie Hall. He asks: Does the venue make the music? From outdoor drumming to Wagnerian operas to arena rock, he explores how context has pushed musical innovation.",2010,2010,1276247640,30,16.0,https://www.ted.com/talks/david_byrne_how_architecture_helped_music_evolve,David Byrne: How architecture helped music evolve,706,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/david_byrne_how_architecture_helped_music_evolve.png,Cluster_3,-0.8885541121882133,-0.1540880256831855,-8.71318531036377,-7.684938430786133,-0.10341665893793106,-0.21637311577796936
neuroscience|science|god|psychology|self|faith,"brain, psychology, mind",TED2010,Michael Shermer,,Skeptic,2428958,837,0.11,https://embed.ted.com/talks/michael_shermer_the_pattern_behind_self_deception,"Michael Shermer says the human tendency to believe strange things -- from alien abductions to dowsing rods -- boils down to two of the brain's most basic, hard-wired survival skills. He explains what they are, and how they get us into trouble.",2010,2010,1276507380,34,19.02,https://www.ted.com/talks/michael_shermer_the_pattern_behind_self_deception,Michael Shermer: The pattern behind self-deception,707,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/michael_shermer_the_pattern_behind_self_deception.png,Cluster_8,-0.339104748951661,-0.8057143769473344,9.456930160522461,-17.46600914001465,-0.20226100087165833,-0.23969967663288116
culture|entertainment|technology|online video|creativity|art|law|business,"design, art, architecture",TED2010,Margaret Gould Stewart,,User experience master,777079,223,-0.14,https://embed.ted.com/talks/margaret_stewart_how_youtube_thinks_about_copyright,"Margaret Gould Stewart, YouTube's head of user experience, talks about how the ubiquitous video site works with copyright holders and creators to foster (at the best of times) a creative ecosystem where everybody wins.",2010,2010,1276591200,35,5.75,https://www.ted.com/talks/margaret_stewart_how_youtube_thinks_about_copyright,Margaret Gould Stewart: How YouTube thinks about copyright,708,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/margaret_gould_stewart_how_youtube_thinks_about_copyright.png,Cluster_12,-0.3704044238561155,2.743362110543653,-12.439215660095215,10.732385635375977,0.10938562452793121,-0.0453348234295845
oceans|science|mission blue|singer|animals|sound,"science, biology, animals",Mission Blue Voyage,Peter Tyack,,Behavioral ecologist,428470,62,-0.39,https://embed.ted.com/talks/peter_tyack_the_intriguing_sound_of_marine_mammals,"Peter Tyack of Woods Hole talks about a hidden wonder of the sea: underwater sound. Onstage at Mission Blue, he explains the amazing ways whales use sound and song to communicate across hundreds of miles of ocean.",2010,2010,1276678380,22,21.33,https://www.ted.com/talks/peter_tyack_the_intriguing_sound_of_marine_mammals,Peter Tyack: The intriguing sound of marine mammals,709,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/peter_tyack_the_intriguing_sound_of_marine_mammals.png,Cluster_2,0.0422454745873099,-0.7973843297393974,-8.600143432617188,-30.527881622314453,-0.1844765990972519,0.3547784984111786
parenting|money|teaching|children|business|entrepreneur|education,"global issues, war, education",TEDxEdmonton,Cameron Herold,tedx,Entrepreneur,1579033,683,0.21,https://embed.ted.com/talks/cameron_herold_let_s_raise_kids_to_be_entrepreneurs,"Bored in school, failing classes, at odds with peers: This child might be an entrepreneur, says Cameron Herold. In his talk, he makes the case for parenting and education that helps would-be entrepreneurs flourish -- as kids and as adults.",2010,2010,1276766340,34,21.4,https://www.ted.com/talks/cameron_herold_let_s_raise_kids_to_be_entrepreneurs,Cameron Herold: Let's raise kids to be entrepreneurs,710,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/cameron_herold_let_s_raise_kids_to_be_entrepreneurs.png,Cluster_0,-0.5491029164197448,0.2055425682624995,-1.1752640008926392,5.967963695526123,0.0977243185043335,-0.07581392675638199
storytelling|personal growth|performance|dance|disease|cancer|music,"comedy, humor, spoken word",TEDIndia 2009,Ananda Shankar Jayant,,Dancer and choreographer,587639,155,-0.4,https://embed.ted.com/talks/ananda_shankar_jayant_fights_cancer_with_a_dance,"Renowned classical Indian dancer Ananda Shankar Jayant was diagnosed with cancer in 2008. She tells her personal story of not only facing the disease but dancing through it, and gives a performance revealing the metaphor of strength that helped her do it. ",2010,2009,1276851600,31,16.12,https://www.ted.com/talks/ananda_shankar_jayant_fights_cancer_with_a_dance,Ananda Shankar Jayant: Fighting cancer with dance,711,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/ananda_shankar_jayant_fighting_cancer_with_dance.png,Cluster_10,-0.7791061541734096,-0.0990832700367043,-11.123822212219238,35.410003662109375,0.28913235664367676,-0.6389170289039612
friendship|money|economics|psychology|buddhism|happiness|business|success,"brain, psychology, mind",TED2010,Chip Conley,,"CEO, author",2785058,363,0.18,https://embed.ted.com/talks/chip_conley_measuring_what_makes_life_worthwhile,"When the dotcom bubble burst, hotelier Chip Conley went in search of a business model based on happiness. In an old friendship with an employee and in the wisdom of a Buddhist king, he learned that success comes from what you count.",2010,2010,1277108940,34,17.65,https://www.ted.com/talks/chip_conley_measuring_what_makes_life_worthwhile,Chip Conley: Measuring what makes life worthwhile,712,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/chip_conley_measuring_what_makes_life_worthwhile.png,Cluster_8,-0.2152861962893454,-0.3706977236320455,8.192626953125,-11.814374923706055,-0.09559611231088638,-0.30855491757392883
design|art|innovation|beauty|typography,"design, art, architecture",TED2010,Marian Bantjes,,"Designer, illustrator, typographer",629753,135,-0.24,https://embed.ted.com/talks/marian_bantjes_intricate_beauty_by_design,"In graphic design, Marian Bantjes says, throwing your individuality into a project is heresy. She explains how she built her career doing just that, bringing her signature delicate illustrations to storefronts, valentines and even genetic diagrams.",2010,2010,1277198100,24,16.47,https://www.ted.com/talks/marian_bantjes_intricate_beauty_by_design,Marian Bantjes: Intricate beauty by design,713,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/marian_bantjes_intricate_beauty_by_design.png,Cluster_12,-0.2389807409658774,-0.1361131831264533,-23.375356674194336,11.354536056518555,0.06200844794511795,0.15904396772384644
innovation|cities|global issues|education,"global issues, war, education",TEDSalon London 2010,Charles Leadbeater,,Innovation consultant,772299,147,-0.14,https://embed.ted.com/talks/charles_leadbeater_on_education,"Charles Leadbeater went looking for radical new forms of education -- and found them in the slums of Rio and Kibera, where some of the world's poorest kids are finding transformative new ways to learn. And this informal, disruptive new kind of school, he says, is what all schools need to become.",2010,2010,1277282880,29,18.97,https://www.ted.com/talks/charles_leadbeater_on_education,Charles Leadbeater: Education innovation in the slums,714,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/charles_leadbeater_education_innovation_in_the_slums.png,Cluster_0,0.2831566944347096,-0.3774104774278539,23.43475341796875,13.961941719055176,0.0998172014951706,0.0388181135058403
neuroscience|science|technology|children|medicine,"health, medicine, health care",TEDIndia 2009,Aditi Shankardass,,Neuroscientist ,957087,287,-0.02,https://embed.ted.com/talks/aditi_shankardass_a_second_opinion_on_learning_disorders,"Developmental disorders in children are typically diagnosed by observing behavior, but Aditi Shankardass suggests we should be looking directly at brains. She explains how one EEG technique has revealed mistaken diagnoses and transformed children's lives.",2010,2009,1277369340,43,9.02,https://www.ted.com/talks/aditi_shankardass_a_second_opinion_on_learning_disorders,Aditi Shankardass: A second opinion on developmental disorders,715,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/aditi_shankardass_a_second_opinion_on_developmental_disorders.png,Cluster_7,-0.06509289885084608,1.608167949359431,10.778985023498535,-26.857494354248047,-0.31152021884918213,0.004355078097432852
entertainment|toy|children|design|gaming|entrepreneur|open-source,"technology, design, demo",TED2010,Hillel Cooperman,,"Entrepreneur, Lego enthusiast",1014201,138,-0.07,https://embed.ted.com/talks/hillel_cooperman_legos_for_grownups,"Lego blocks: playtime mainstay for industrious kids, obsession for many (ahem!) mature adults. Hillel Cooperman takes us on a trip through the beloved bricks' colorful, sometimes oddball grownup subculture, featuring CAD, open-source robotics and a little adult behavior.",2010,2010,1277455860,32,5.83,https://www.ted.com/talks/hillel_cooperman_legos_for_grownups,Hillel Cooperman: Legos for grownups,716,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/hillel_cooperman_lego_for_grownups.png,Cluster_5,0.07439104958769262,-1.171894784769342,-29.567995071411133,10.656516075134277,0.0669669508934021,-0.08509449660778046
culture|wikipedia|technology|brain|community|collaboration,"culture, business, technology",TED@Cannes,Clay Shirky,,Social Media Theorist,954924,294,-0.21,https://embed.ted.com/talks/clay_shirky_how_cognitive_surplus_will_change_the_world,"Clay Shirky looks at ""cognitive surplus"" -- the shared, online work we do with our spare brain cycles. While we're busy editing Wikipedia, posting to Ushahidi (and yes, making LOLcats), we're building a better, more cooperative world.",2010,2010,1277715840,30,13.12,https://www.ted.com/talks/clay_shirky_how_cognitive_surplus_will_change_the_world,Clay Shirky: How cognitive surplus will change the world,717,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/clay_shirky_how_cognitive_surplus_will_change_the_world.png,Cluster_3,-0.4424206268267172,0.2334312851480479,14.93075180053711,9.605941772460938,0.11040694266557693,-0.1326596587896347
cities|urban planning|infrastructure|design,"design, art, architecture",TEDxAtlanta,Ellen Dunham-Jones,tedx,Architect,668454,118,-0.21,https://embed.ted.com/talks/ellen_dunham_jones_retrofitting_suburbia,"Can we rebuild our broken suburbs? Ellen Dunham-Jones shares a vision of dying malls rehabilitated, dead ""big box"" stores re-inhabited, and endless parking lots transformed into thriving wetlands.",2010,2010,1277803440,22,19.38,https://www.ted.com/talks/ellen_dunham_jones_retrofitting_suburbia,Ellen Dunham-Jones: Retrofitting suburbia,718,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/ellen_dunham_jones_retrofitting_suburbia.png,Cluster_12,0.7445094120950456,-0.8309383853913562,-31.739953994750977,-1.1372356414794922,-0.07834652066230774,0.35501623153686523
